row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
9867,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2020,nowy,,,,,,,,,,
9868,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2021,nowy,,,,,,,,,,
9869,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2022,nowy,,,,,,,,,,
9870,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2023,nowy,,,,,,,,,,
9871,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2024,nowy,,,,,,,,,,
9872,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2025,nowy,,,,,,,,,,
9873,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2018,nowy,,,,,,,,,,
9874,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2019,nowy,,,,,,,,,,
9875,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2020,nowy,,,,,,,,,,
9876,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2021,nowy,,,,,,,,,,
9877,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2022,nowy,,,,,,,,,,
9878,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2023,nowy,,,,,,,,,,
9879,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2024,nowy,,,,,,,,,,
9880,małopolskie,brzeski,Szczurowa,gmina wiejska,1202072,2025,nowy,,,,,,,,,,
9881,małopolskie,chrzanowski,-,-,1203,2018,nowy,,,,,,,,,,
9882,małopolskie,chrzanowski,-,-,1203,2019,nowy,,,,,,,,,,
9883,małopolskie,chrzanowski,-,-,1203,2020,nowy,,,,,,,,,,
9884,małopolskie,chrzanowski,-,-,1203,2021,nowy,,,,,,,,,,
9885,małopolskie,chrzanowski,-,-,1203,2022,nowy,,,,,,,,,,
9886,małopolskie,chrzanowski,-,-,1203,2023,nowy,,,,,,,,,,
9887,małopolskie,chrzanowski,-,-,1203,2024,nowy,,,,,,,,,,
9888,małopolskie,chrzanowski,-,-,1203,2025,nowy,,,,,,,,,,
9889,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2018,nowy,,,,,,,,,,
9890,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2019,nowy,,,,,,,,,,
9891,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2020,nowy,,,,,,,,,,
9892,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2021,nowy,,,,,,,,,,
9893,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2022,nowy,,,,,,,,,,
9894,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2023,nowy,,,,,,,,,,
9895,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2024,nowy,,,,,,,,,,
9896,małopolskie,chrzanowski,Alwernia,gmina miejsko-wiejska,1203013,2025,nowy,,,,,,,,,,
