row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
7471,lubuskie,krośnieński,Maszewo,gmina wiejska,0802072,2024,nowy,,,,,,,,,,
7472,lubuskie,krośnieński,Maszewo,gmina wiejska,0802072,2025,nowy,,,,,,,,,,
7473,lubuskie,międzyrzecki,-,-,0803,2018,nowy,,,,,,,,,,
7474,lubuskie,międzyrzecki,-,-,0803,2019,nowy,,,,,,,,,,
7475,lubuskie,międzyrzecki,-,-,0803,2020,nowy,,,,,,,,,,
7476,lubuskie,międzyrzecki,-,-,0803,2021,nowy,,,,,,,,,,
7477,lubuskie,międzyrzecki,-,-,0803,2022,nowy,,,,,,,,,,
7478,lubuskie,międzyrzecki,-,-,0803,2023,nowy,,,,,,,,,,
7479,lubuskie,międzyrzecki,-,-,0803,2024,nowy,,,,,,,,,,
7480,lubuskie,międzyrzecki,-,-,0803,2025,nowy,,,,,,,,,,
7481,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2018,nowy,,,,,,,,,,
7482,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2019,nowy,,,,,,,,,,
7483,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2020,nowy,,,,,,,,,,
7484,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2021,nowy,,,,,,,,,,
7485,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2022,nowy,,,,,,,,,,
7486,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2023,nowy,,,,,,,,,,
7487,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2024,nowy,,,,,,,,,,
7488,lubuskie,międzyrzecki,Bledzew,gmina wiejska,0803012,2025,nowy,,,,,,,,,,
7489,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2018,nowy,,,,,,,,,,
7490,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2019,nowy,,,,,,,,,,
