row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
18407,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2023,nowy,,,,,,,,,,
18408,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2024,nowy,,,,,,,,,,
18409,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2025,nowy,,,,,,,,,,
18410,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2018,nowy,,,,,,,,,,
18411,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2019,nowy,,,,,,,,,,
18412,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2020,nowy,,,,,,,,,,
18413,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2021,nowy,,,,,,,,,,
18414,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2022,nowy,,,,,,,,,,
18415,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2023,nowy,,,,,,,,,,
18416,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2024,nowy,,,,,,,,,,
18417,świętokrzyskie,jędrzejowski,Nagłowice,gmina wiejska,2602042,2025,nowy,,,,,,,,,,
18418,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2018,nowy,,,,,,,,,,
18419,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2019,nowy,,,,,,,,,,
18420,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2020,nowy,,,,,,,,,,
18421,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2021,nowy,,,,,,,,,,
18422,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2022,nowy,,,,,,,,,,
18423,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2023,nowy,,,,,,,,,,
18424,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2024,nowy,,,,,,,,,,
18425,świętokrzyskie,jędrzejowski,Oksa,gmina wiejska,2602052,2025,nowy,,,,,,,,,,
18426,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2018,nowy,,,,,,,,,,
18427,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2019,nowy,,,,,,,,,,
18428,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2020,nowy,,,,,,,,,,
18429,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2021,nowy,,,,,,,,,,
18430,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2022,nowy,,,,,,,,,,
18431,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2023,nowy,,,,,,,,,,
18432,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2024,nowy,,,,,,,,,,
18433,świętokrzyskie,jędrzejowski,Sędziszów,gmina miejsko-wiejska,2602063,2025,nowy,,,,,,,,,,
18434,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2018,nowy,,,,,,,,,,
18435,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2019,nowy,,,,,,,,,,
18436,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2020,nowy,,,,,,,,,,
18437,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2021,nowy,,,,,,,,,,
18438,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2022,nowy,,,,,,,,,,
18439,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2023,nowy,,,,,,,,,,
18440,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2024,nowy,,,,,,,,,,
18441,świętokrzyskie,jędrzejowski,Słupia,gmina wiejska,2602072,2025,nowy,,,,,,,,,,
18442,świętokrzyskie,jędrzejowski,Sobków,gmina wiejska,2602082,2018,nowy,,,,,,,,,,
18443,świętokrzyskie,jędrzejowski,Sobków,gmina wiejska,2602082,2019,nowy,,,,,,,,,,
18444,świętokrzyskie,jędrzejowski,Sobków,gmina wiejska,2602082,2020,nowy,,,,,,,,,,
18445,świętokrzyskie,jędrzejowski,Sobków,gmina wiejska,2602082,2021,nowy,,,,,,,,,,
18446,świętokrzyskie,jędrzejowski,Sobków,gmina wiejska,2602082,2022,nowy,,,,,,,,,,
18447,świętokrzyskie,jędrzejowski,Sobków,gmina wiejska,2602082,2023,nowy,,,,,,,,,,
18448,świętokrzyskie,jędrzejowski,Sobków,gmina wiejska,2602082,2024,nowy,,,,,,,,,,
18449,świętokrzyskie,jędrzejowski,Sobków,gmina miejsko-wiejska,2602083,2025,nowy,,,,,,,,,,
18450,świętokrzyskie,jędrzejowski,Wodzisław,gmina wiejska,2602092,2018,nowy,,,,,,,,,,
18451,świętokrzyskie,jędrzejowski,Wodzisław,gmina wiejska,2602092,2019,nowy,,,,,,,,,,
18452,świętokrzyskie,jędrzejowski,Wodzisław,gmina wiejska,2602092,2020,nowy,,,,,,,,,,
18453,świętokrzyskie,jędrzejowski,Wodzisław,gmina miejsko-wiejska,2602093,2021,nowy,,,,,,,,,,
18454,świętokrzyskie,jędrzejowski,Wodzisław,gmina miejsko-wiejska,2602093,2022,nowy,,,,,,,,,,
18455,świętokrzyskie,jędrzejowski,Wodzisław,gmina miejsko-wiejska,2602093,2023,nowy,,,,,,,,,,
18456,świętokrzyskie,jędrzejowski,Wodzisław,gmina miejsko-wiejska,2602093,2024,nowy,,,,,,,,,,
18457,świętokrzyskie,jędrzejowski,Wodzisław,gmina miejsko-wiejska,2602093,2025,nowy,,,,,,,,,,
18458,świętokrzyskie,kazimierski,-,-,2603,2018,nowy,,,,,,,,,,
18459,świętokrzyskie,kazimierski,-,-,2603,2019,nowy,,,,,,,,,,
18460,świętokrzyskie,kazimierski,-,-,2603,2020,nowy,,,,,,,,,,
18461,świętokrzyskie,kazimierski,-,-,2603,2021,nowy,,,,,,,,,,
18462,świętokrzyskie,kazimierski,-,-,2603,2022,nowy,,,,,,,,,,
18463,świętokrzyskie,kazimierski,-,-,2603,2023,nowy,,,,,,,,,,
18464,świętokrzyskie,kazimierski,-,-,2603,2024,nowy,,,,,,,,,,
18465,świętokrzyskie,kazimierski,-,-,2603,2025,nowy,,,,,,,,,,
18466,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2018,nowy,,,,,,,,,,
18467,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2019,nowy,,,,,,,,,,
18468,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2020,nowy,,,,,,,,,,
18469,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2021,nowy,,,,,,,,,,
18470,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2022,nowy,,,,,,,,,,
18471,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2023,nowy,,,,,,,,,,
18472,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2024,nowy,,,,,,,,,,
18473,świętokrzyskie,kazimierski,Bejsce,gmina wiejska,2603012,2025,nowy,,,,,,,,,,
18474,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2018,nowy,,,,,,,,,,
18475,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2019,nowy,,,,,,,,,,
18476,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2020,nowy,,,,,,,,,,
18477,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2021,nowy,,,,,,,,,,
18478,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2022,nowy,,,,,,,,,,
18479,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2023,nowy,,,,,,,,,,
18480,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2024,nowy,,,,,,,,,,
18481,świętokrzyskie,kazimierski,Czarnocin,gmina wiejska,2603022,2025,nowy,,,,,,,,,,
18482,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2018,nowy,,,,,,,,,,
18483,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2019,nowy,,,,,,,,,,
18484,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2020,nowy,,,,,,,,,,
18485,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2021,nowy,,,,,,,,,,
18486,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2022,nowy,,,,,,,,,,
18487,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2023,nowy,,,,,,,,,,
18488,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2024,nowy,,,,,,,,,,
18489,świętokrzyskie,kazimierski,Kazimierza Wielka,gmina miejsko-wiejska,2603033,2025,nowy,,,,,,,,,,
18490,świętokrzyskie,kazimierski,Opatowiec,gmina wiejska,2603042,2018,nowy,,,,,,,,,,
18491,świętokrzyskie,kazimierski,Opatowiec,gmina miejsko-wiejska,2603043,2019,nowy,,,,,,,,,,
18492,świętokrzyskie,kazimierski,Opatowiec,gmina miejsko-wiejska,2603043,2020,nowy,,,,,,,,,,
18493,świętokrzyskie,kazimierski,Opatowiec,gmina miejsko-wiejska,2603043,2021,nowy,,,,,,,,,,
18494,świętokrzyskie,kazimierski,Opatowiec,gmina miejsko-wiejska,2603043,2022,nowy,,,,,,,,,,
18495,świętokrzyskie,kazimierski,Opatowiec,gmina miejsko-wiejska,2603043,2023,nowy,,,,,,,,,,
18496,świętokrzyskie,kazimierski,Opatowiec,gmina miejsko-wiejska,2603043,2024,nowy,,,,,,,,,,
18497,świętokrzyskie,kazimierski,Opatowiec,gmina miejsko-wiejska,2603043,2025,nowy,,,,,,,,,,
18498,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2018,nowy,,,,,,,,,,
18499,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2019,nowy,,,,,,,,,,
18500,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2020,nowy,,,,,,,,,,
18501,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2021,nowy,,,,,,,,,,
18502,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2022,nowy,,,,,,,,,,
18503,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2023,nowy,,,,,,,,,,
18504,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2024,nowy,,,,,,,,,,
18505,świętokrzyskie,kazimierski,Skalbmierz,gmina miejsko-wiejska,2603053,2025,nowy,,,,,,,,,,
18506,świętokrzyskie,kielecki,-,-,2604,2018,nowy,,,,,,,,,,
18507,świętokrzyskie,kielecki,-,-,2604,2019,nowy,,,,,,,,,,
18508,świętokrzyskie,kielecki,-,-,2604,2020,nowy,,,,,,,,,,
18509,świętokrzyskie,kielecki,-,-,2604,2021,nowy,,,,,,,,,,
18510,świętokrzyskie,kielecki,-,-,2604,2022,nowy,,,,,,,,,,
18511,świętokrzyskie,kielecki,-,-,2604,2023,nowy,,,,,,,,,,
18512,świętokrzyskie,kielecki,-,-,2604,2024,nowy,,,,,,,,,,
18513,świętokrzyskie,kielecki,-,-,2604,2025,nowy,,,,,,,,,,
18514,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2018,nowy,,,,,,,,,,
18515,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2019,nowy,,,,,,,,,,
18516,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2020,nowy,,,,,,,,,,
18517,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2021,nowy,,,,,,,,,,
18518,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2022,nowy,,,,,,,,,,
18519,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2023,nowy,,,,,,,,,,
18520,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2024,nowy,,,,,,,,,,
18521,świętokrzyskie,kielecki,Bieliny,gmina wiejska,2604012,2025,nowy,,,,,,,,,,
18522,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2018,nowy,,,,,,,,,,
18523,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2019,nowy,,,,,,,,,,
18524,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2020,nowy,,,,,,,,,,
18525,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2021,nowy,,,,,,,,,,
18526,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2022,nowy,,,,,,,,,,
18527,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2023,nowy,,,,,,,,,,
18528,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2024,nowy,,,,,,,,,,
18529,świętokrzyskie,kielecki,Bodzentyn,gmina miejsko-wiejska,2604023,2025,nowy,,,,,,,,,,
